czywiesz2594	z którego podatku Sejm Czteroletni chciał sfinansować stutysięczną armię?	Poseł na Sejm Czteroletni. Zasłynął jako wytrawny znawca spraw ekonomicznych, rozwijał w tym kierunku pożyteczną działalność, zwłaszcza na Sejmie Czteroletnim gdzie układał statystykę skarbową oraz projekty ekonomicznego dźwignięcia kraju.	0
czywiesz3853	jaką rolę pełni wydzielina gruczołów Bowmana?	Produkowana przez nie wydzielina zawierająca immunoglobulinę A oraz laktoferynę i lizozym pokrywa nabłonek węchowy i chroni ośrodkowy układ nerwowy przed przedostawaniem się toksyn i patogenów, a także ułatwia odbiór bodźców węchowych poprzez przenoszenie wonnych cząsteczek i ich kumulowanie w pobliżu receptora, dzięki białku OBP (ang. odorant binding protein), które prawdopodobnie również wchodzi w skład wydzieliny tych gruczołów. Inne badania wykazują, że OBP nie jest produkowane przez te gruczoły. Gruczoły Bowmana zostały opisane przez brytyjskiego chirurga, histologa oraz anatoma Williama Bowmana.	0
czywiesz2951	co było przyczyną schizmy arseniańskiej?	Punktem zapalnym schizmy i jej bezpośrednią przyczyną stała się kwestia kalendarza kościelnego.	0
czywiesz1930	czym zajmuje się geografia rolnictwa?	Problematyka badawcza obejmuje zagadnienia związane z: przestrzenią turystyczną, przydatnością przestrzeni geograficznej dla turystyki, ruchem turystycznym pojmowanym jako zjawisko społeczne, ekonomicznymi aspektami turystyki, relacjami pomiędzy turystyką a innymi funkcjami społeczno-gospodarczymi, człowiekiem pojmowanym jako podmiot ruchu turystycznego. Geografia turyzmu jako odrębna dyspcyplina powiązana jest z innymi dyscyplinami geografii, w szczególności z: geografią fizyczną, klimatologią, geografią usług, geografią transportu, geografią osadnictwa, geografią rolnictwa, geografią ludności, geografią religii itd. Geografię turyzmu cechuje podejście kompleksowe, co odróżnia ją od innych nauk zajmujących się turystyką do których zalicza się: ekonomię, psychologię, socjologię, historię sztuki, etnografię, urbanistykę oraz ochronę przyrody.	0
czywiesz253	które dzieło Alphonse'a de Lamartine'a zapoczątkowało okres romantyzmu we Francji?	Pierwsze wiersze Słowackiego były bardziej swobodnymi przekładami z Alphonse de Lamartine'a, Thomasa Moore'a oraz Edmunda Spensera niż oryginalnymi kompozycjami.	0
czywiesz3391	kto był pierwszym biskupem St. Louis?	"Okręty US Navy o nazwie USS St. Louis, pochodzącej od miasta St. Louis: Pierwszy St. Louis był slupem wojennym, który wszedł do służby w 1828; Drugi St. Louis był kanonierką, która została później przemianowana na ""Baron de Kalb"" podczas wojny secesyjnej; Trzeci St. Louis był transatlantykiem wyczarterowanym do służby podczas wojny amerykańsko hiszpańskiej."	0
czywiesz1767	gdzie żółw zamienia się w grzyba?	Dopiero w 1938 roku Amerykanin Richard Schultes, student botaniki, który nie dowierzał wersji Safforda, jakoby Indianie (znani ze znajomości roślin) mogli pomylić grzyba z kaktusem, przywiózł z wyprawy do Meksyku grzyba Teonánacatl, którego udało mu się zidentyfikować podczas badań na uniwersytecie.	0
czywiesz2289	czym jest Wielki Szlem w rugby union?	Drugim rodzajem Złotego Wielkiego Szlema jest Szlem Karierowy. Ma on miejsce, gdy zawodnik lub zawodniczka wygra cztery turnieje wielkoszlemowe oraz złoty medal igrzysk olimpijskich w trakcie całej kariery zawodowej.	0
czywiesz557	z jakich składników przygotowuje się śląskie niebo?	Chemiczna analiza jakościowa - jej celem jest ustalenie z jakich składników składa się dana substancja lub ustalenie czy dany związek chemiczny w ogóle występuje w analizowanej substancji.	0
czywiesz2755	co łączy Czarne koło z Czarnym kwadratem?	Rozpoczynał się odchodząc od Czarnego szlaku w górnym biegu Ingułu, koło obecnego miasta Wozniesieńsk, przekraczał Boh i kierował się na Bar. Koło Tarnopola łączył się ponownie z Czarnym szlakiem.	0
czywiesz3021	ile gatunków roślin zaliczanych jest do rodzaju Muhlenbekia?	Muhlenbekia (Muehlenbeckia) – rodzaj roślin należących do rodziny rdestowatych.	1
czywiesz4401	jakimi zagadnieniami zajmuje się farmacja weterynaryjna?	Zagadnieniem tym zajmuje się szerzej farmacja stosowana.	0
czywiesz1772	gdzie urządzano „Wielkie wieczory kiszkowe” i „Wielkie festyny świniobójcze”?	W miejscowości urządzane są festyny i inne imprezy.	0
czywiesz3847	co robił Li Lianying, zanim stał się wpływowym eunuchem?	Najstarszy z trzech synów Hong Xiuquana; jego matką była Lai Lianying.	0
czywiesz103	kto był pierwszym wykonawcą piosenki Have Yourself a Merry Little Christmas?	"– 1:58 ""Have Yourself a Merry Little Christmas"" – 3:14 ""The Christmas Song (Chestnuts Roasting on an Open Fire)"" – 4:00 ""White Christmas"" – 3:08 ""My Favorite Things"" – 3:09 ""The Best Gift"" – 3:11Strona B - ""Sleep in Heavenly Peace (Silent Night)"" – 3:07 ""Gounod's Ave Maria"" – 3:26 ""O Little Town of Bethlehem"" – 2:58 ""I Wonder as I Wander"" – 3:18 ""The Lord's Prayer"" – 2:43"	0
czywiesz3320	jakie cechy są niezbędne do funkcjonowania ekowioski?	Elementy produktów spożywczych są niezbędne do prawidłowego funkcjonowania organizmu.	0
czywiesz4072	gdzie do 1981 roku znajdował się skarbiec katedry Świętego Pawła w Münster?	W północnej wieży początkowo znajdowało się baptysterium, a następnie do 1981 roku skarbiec katedralny.	0
czywiesz3240	które muzeum jest najstarszą i jedną z najważniejszych instytucji artystycznych na terenie Kanady?	Ministerstwo sprawuje także bezpośredni nadzór nad muzeami okręgowymi, które z kolei sprawują nadzór nad merytoryczną działalnością pozostałych muzeów samorządowych i społecznych działających na terenie okręgu: w województwie, np. Muzeum Śląska Opolskiego w Opolu lub w regionie, np. Muzeum Okręgowe Ziemi Kaliskiej w Kaliszu.	0
czywiesz3302	który okręt podwodny jako pierwszy został zatopiony w bezpośredniej walce z innym okrętem podwodnym?	 Na razie jednak, w trakcie drugiej wojny światowej zanotowano tylko jeden przypadek skutecznego ataku okrętu podwodnego na inny okręt podwodny płynący w zanurzeniu – 9 lutego 1945 roku, zanurzony brytyjski HMS „Venturer” zatopił płynący również w zanurzeniu niemiecki U-864Norman Polmar: Cold War Submarines, s. 14..	1
czywiesz752	na czyich pracach wzorował się Rembrandt?	W 1632 roku Rembrandt stworzył akwafortę podejmując ponownie temat wskrzeszenia Łazarza. Wzorował się na swoim obrazie z 1630 roku choć bije z niej więcej ekspresji.	0
czywiesz2003	który dokument zawiera spis polskich jeńców wojennych, przetrzymywanych w 1940 roku w Starobielsku?	Lista Gajdideja (w części źródeł występuje również pisownia Gajdidieja) – termin stosowany przez historyków na określenie niedatowanego dokumentu wytworzonego przez radziecką policję polityczną NKWD, zawierającego listę polskich jeńców wojennych przetrzymywanych w 1940 roku w specjalnym obozie jenieckim NKWD w Starobielsku, z których większość została zamordowana przez NKWD w Charkowie na polecenie najwyższych władz Związku Radzieckiego jako ofiary zbrodni katyńskiej.	1
czywiesz1059	jaka technologia była pierwszą praktyczną próbą zastosowania napędu niezależnego od powietrza (AIP) w okrętach podwodnych?	Closed-cycle propulsion program (program napędu w obiegu zamkniętym) realizowany w późnych latach czterdziestych XX w. przez Marynarkę Wojenną Stanów Zjednoczonych program budowy okrętów podwodnych z niejądrowym napędem niezależnym od dostępu powietrza (AIP).	0
czywiesz2137	z czego słyną psy rasy jindo?	Psy te krzyżowały się z puli, czego skutkiem były owczarki w typie teriera. Z początku trzymano je tylko do pracy, a w hodowli wykorzystywano inne węgierskie rasy jak mudi lub puli.	0
czywiesz1073	dlaczego rząd Australii wypłacił odszkodowania Aborygenom z grupy Pitjantjatjara?	Pierwotnie zamieszkana przez Aborygenów – Tjarutja z grupy etnicznej Pitjantjatjara.	0
czywiesz1738	która kuchnia oferuje lody o smakach awokado, serowym czy yamu?	Lody filipińskie mają czasami zaskakujące smaki: yamu, dżakfruta, awokado czy serowy.	1
czywiesz547	w którym mieście działał malarz renesansowy Jacobello del Fiore?	Jacobello del Fiore Jacobello del Fiore (ur. ok. 1370, zm. 1439) – wenecki malarz działający w okresie wczesnego renesansu w Wenecji. 	1
czywiesz3184	czy w Polsce zgniotek szkarłatny jest chroniony?	Rosjanie sami rozszabrowali swój dobytek w czasie wycofywania armii z terenu Polski. Podobne obiekty są na świecie chronione i nie jest ważne, czy są one własne, czy przeciwnika.	0
czywiesz3388	co odpowiada za kolor krewetek, mięsa łososi i zakwitów śniegu?	Wszystkie dotychczasowe nie sprawdziły się jednak -- pracowały zbyt wolno, były za drogie i na dodatek powodowały pogorszenie smaku krewetek.	0
czywiesz1027	gdzie możesz zobaczyć rekonstrukcję galicyjskiej, małomiasteczkowej zabudowy z przełomu XIX i XX wieku?	Projekt budowy sektora małomiasteczkowego powstał na początku lat osiemdziesiątych XX wieku w pracowni Aleksandra Rybickiego. Jego ideą było pokazania przykładów budownictwa z przełomu XIX i XX wieku, zrekonstruowanie historycznego galicyjskiego rynku ze wszystkimi jego funkcjami.	0
czywiesz102	jaki utwór na Boże Narodzenie napisany w czasie II wojny światowej wykorzystuje teksty w języku średnioangielskim?	W czasie II wojny światowej do 1943 działała w ramach diecezji chełmsko-podlaskiej Autokefalicznego Kościoła Prawosławnego w Generalnej Guberni.	0
czywiesz3249	kto, jako pierwszy Tybetańczyk, publicznie skrytykował politykę prowadzoną przez Dalajlamę?	W 1988 jako pierwszy Tybetańczyk wystąpił z publiczną krytyką firmowanej przez Dalajlamę polityki drogi środka.	0
czywiesz873	w jakich okolicznościach Barnaba i Paweł zostali wzięci za Zeusa i Hermesa?	Wojna trwała 10 lat, w walce z Kronosem Zeusa wsparli ci, których Uranos strącił do Tartaru, czyli cyklopi i hekatonchejrowie.	0
czywiesz1242	w którym polskim mieście znajduje się najdokładniejszy zegar na świecie?	Kompleks budynków znajduje się w pobliżu największego na świecie meczetu i najświętszego miejsca islamu, Al-Masdżid al-Haram.	0
czywiesz1484	jaki tryb życia prowadzi ryjówka amerykańska?	Tryb życia Ryjówka pustynna ma duże uszy i doskonały słuch.	0
czywiesz1433	w kryształach jakich związków chemicznych występuje sześcian poczwórny?	"Stopy i roztwory związków chemicznych, w których występuje wiązanie jonowe są elektrolitami, tzn. są zdolne do przewodzenia prądu elektrycznego. W kryształach substancji jonowych, nośniki ładunku (jony) są ""więźniami"" sieci krystalicznej."	0
czywiesz2272	która londyńska dzielnica jest najdroższą lokalizacją na planszy brytyjskiej wersji gry Monopoly?	Mayfair jest najdroższą lokalizacją na planszy standardowej brytyjskiej wersji gry Monopoly.	1
czywiesz4547	co w okresie powstania warszawskiego mieściło się w Twierdzy Zmartwychwstanek?	Obrona Twierdzy Zmartwychwstanek i południowego Żoliborza	0
czywiesz1460	które miasto było nagie?	Nie licząc przepasania ciało było nagie.	0
czywiesz4663	kim był Steve Yzerman?	) na listę strzelców wpisał się Mirk Maltby, a na 2:0 podwyższył kapitan drużyny, Steve Yzerman.	0
czywiesz47	reprezentanci ilu europejskich krajów odnotowali rekordy w rzucie oszczepem mężczyzn?	Rekordy krajów europejskich w rzucie oszczepem mężczyzn	0
czywiesz1748	który amerykański skoczek był w latach 80. XX wieku uważany za najlepszego w historii swojego kraju?	Jest uważany za jednego z najważniejszych amerykańskich reżyserów połowy XX wieku.	0
czywiesz4042	w jaki sposób osobiste przeżycia Honoriusza Balzaka wpłynęły na treść jego powieści pt. Jaszczur?	fr. Les Proscrits) – powieść Honoriusza Balzaka z 1831, należąca do Studiów filozoficznych cyklu Komedia ludzka. Obok utworów Ludwik Lambert, Serafita i Jaszczur należy równocześnie do grupy tzw. dzieł mistycznych Balzaka.	0
czywiesz4508	z czego wykonana jest rzeźba Robotnik i kołchoźnica?	"W pobliżu Wieży wzniesiono wysoką na 30 m statuę, składająca się z trzech postaci - jednej dzierżącej młot, drugiej trzymającej sierp, oraz trzeciej z piórem w dłoni (wizerunki kolejno: wyidealizowanego robotnika, rolnika i ""pracującego intelektualisty"", inspirowane radziecką rzeźbą Robotnik i kołchoźnica)."	0
czywiesz535	gdzie występuje rogownica szerokolistna?	tworzące darnie – rośliny darniowe, do których należą m.in.: goździk wczesny, rogownica szerokolistna, rogownica jednokwiatowa, skalnica nakrapiana, rogownica wełnista.	0
czywiesz2600	dzięki komu znany jest sposób funkcjonowania obozu śmierci w Treblince?	"Jednakże wkrótce do obozu niespodziewanie powrócił operator komór gazowych Erich Bauer (wcześniej wyjechał do Chełma po zaopatrzenie i tylko dzięki temu uniknął śmierci, jako że był na szczycie listy do likwidacji zaraz po komendantach), który odkrył pobieżnie ukryte zwłoki Beckmanna i wywołał alarm. Rozpoczęła się wówczas chaotyczna strzelanina, zakończona udaną ucieczką około 300 więźniów do lasu. W czasie buntu zginęło w sumie do kilkunastu członków załogi obozu (rodzinom zabitych Niemców przysłano informacje, że ich bliscy zginęli jakoby w walce z ""bandytami"", czyli partyzantką), a nadzorca Waldkommando, SS-Oberscharführer Werner Dubois, został poważnie ranny i zdołał przeżyć jedynie udając zabitego."	0
czywiesz2080	czym zajmują się uczestnicy projektu Milky Way?	Milky Way Project – jeden z ogólnodostępnych internetowych projektów astronomicznych, zapoczątkowanych projektem Galaxy Zoo. Z tego projektu wywodzi się zakrojona na szeroką skalę inicjatywa nazwana Zooniverse, do której należą m.in. takie zoo-projekty jak: Galaxy Zoo Mergers, Galaxy Zoo Supernovae, Solar Stormwatch, Galaxy Zoo Hubble, Moon Zoo, czy też New Horizons: Ice Hunters.	0
czywiesz3296	jak rozmnaża się minóg południowy?	Różni się liśćmi jak i sposobem rozmnażania się.	0
czywiesz3235	który święty jest patronem chorych na schorzenia stawów?	Serapion jest patronem chorych na schorzenia stawów.	1
czywiesz395	co leży u podstaw spasu kozackiego?	Przykładem może tutaj być idea aktualnej nieskończoności, która leży u podstaw teoriomnogościowych podstaw matematyki.	0
czywiesz4529	ile pułków liczyła Piechota Bośniacko-Hercegowińska?	Budapesti 1. honvéd gyalogezred) 1 Bośniacko-Hercegowiński Pułk Piechoty (1894-1918) 1 Tyrolski Pułk Strzelców Cesarskich (1895-1918)	0
czywiesz4127	jakie prawa otrzymał Kościół na mocy wydanej 12 lipca 1213 przez króla niemieckiego Fryderyka II Złotej Bulli z Chebu?	15 sierpnia 1198 otrzymał od króla niemieckiego Ottona IV Welfa koronę królewską (koronowany w 1203, potwierdzenie koronacji przez papieża w 1204). 26 września 1212 z rąk cesarza Fryderyka II otrzymał w Bazylei Złotą Bullę Sycylijską, potwierdzającą dziedziczność korony czeskiej.	0
czywiesz1899	dlaczego „chłopcy z Chicago” nie lubią Doktryny szoku?	Doktryna szoku – książka napisana przez kanadyjską dziennikarkę Naomi Klein w 2007 roku Doktryna szoku – brytyjski film dokumentalny z 2009 roku w reżyserii Michaela Winterbottoma na podstawie książki Naomi Klein	0
czywiesz66	gdzie występują obecnie okolnicowate znane ze skamieniałości znalezionych w Europie?	Formacja Shaximiao – formacja geologiczna występująca w Chinach, znana z występowania licznych skamieniałości dinozaurów.	0
czywiesz2246	który z „księży patriotów” w PRL był twórcą warszawskiej szkoły apologetycznej?	Wincenty Kwiatkowski Wincenty Kwiatkowski (ur. 1 stycznia 1892 w Skopiszkach, zm. 20 lutego 1972) – polski ksiądz, twórca warszawskiej szkoły apologetycznej, profesor teologii Uniwersytetu Warszawskiego w latach 30. XX wieku, rektor Akademii Teologii Katolickiej (1956–1965), jeden z „księży patriotów” w PRL. Życiorys 	1
czywiesz1413	który medalista Mistrzostw Świata U-17 w Piłce Nożnej 2001 w sezonie 2006/2007 grał w klasie okręgowej?	Brązowy medalista Mistrzostw Świata U-17 w Piłce Nożnej 2001.	0
czywiesz3209	gdzie można znaleźć tramwaje piętrowe?	Jednakże we wszystkich typach modyfikacji oprócz 71-619А (gdzie zastosowano wyłącznie pantografy połówkowe) oraz 71-619КС (gdzie zachowano pantografy standardowe) można znaleźć zarówno egzemplarze z pantografami wiedeńskimi, jak i połówkowymi.	0
czywiesz469	z kim współpracuje Zespół Szkół Ogólnokształcących nr 2 w Raciborzu?	"Jan Kiliński jest patronem wielu szkół w Polsce: ZSZ nr5 we Wrocławiu Zespół Szkół Zawodowych nr 1 w Pabianicach Powiatowego Zespołu nr 8 Szkół Zawodowych i Ogólnokształcących w Chełmku Zespołu Szkół Zawodowych w Radomiu – od 1927 roku Zespołu Szkół nr 31 w Warszawie Zespołu Szkół nr 1 w Kłobucku Zespołu Szkół Ponadgimnazjalnych nr 21 w Łodzi Szkoły Podstawowej nr 2 w Oleśnicy – patronem został 18 maja 1977 roku Szkoły Podstawowej nr 1 w Trzemesznie Szkoły Podstawowej nr 158 w Warszawie Szkoły Podstawowej nr 2 w Krośnie Odrzańskim Zespołu Szkół Mechaniczno-Elektrycznych w Sosnowcu Zespołu Szkół Ogólnokształcących im. Jana Kilińskiego w Mogielnicy Szkoła Podstawowa im. Jana Kilińskiego w Tyszowcach Zespół Szkół im. J. Kilińskiego w Krapkowicach Zespół Szkół Ponadgimnazjalnych nr 4 w Gnieźnie Zespół Szkół Ponadgimnazjalnych im. Jana Kilińskiego w Zdunach Szkoła Podstawowa Nr 2 w Krośnie Odrzańskim Zakładu Doskonalenia Zawodowego w Zamościu Jest on także patronem drużyn harcerskich: 3 Płocka Drużyna Harcerzy ""Pneuma"" z Płockiego Hufca Harcerzy ZHR 264 Warszawska Drużyna Harcerska ""żagiew"""	0
czywiesz292	kto we Włoszech może zostać senatorem dożywotnim?	Fouché, który wierny swoim jakobińskim przekonaniom protestował przeciwko temu, został pozbawiony stanowiska ministra, Napoleon postanowił go jednak uczynić senatorem. Kiedy w maju 1802 zwolennicy Napoleona w Trybunale naciskali na uczynienie go dożywotnim Konsulem, Senat pod wpływem Fouché'go zgodził się na 10-letnią kadencję.	0
czywiesz3300	czym parał się Colin Archer?	Jamaica Center – Parsons/Archer – stacja początkowa metra nowojorskiego, na linii E, J i Z. Znajduje się w dzielnicy Queens, w Nowym Jorku i zlokalizowana jest przed stacją Sutphin Boulevard – Archer Avenue – JFK Airport.	0
czywiesz3024	który bizantyński polityk i teolog jest autorem traktatów Przeciw Palamasowi i O pochodzeniu Ducha Świętego?	W kwestii pochodzenia Ducha Świętego uznano, że w pismach Ojców Kościoła łacińskich i greckich nie występują różnice co do nauki o Trójcy Świętej, a zwłaszcza o pochodzeniu Ducha Świętego od Ojca i Syna.	0
czywiesz765	dlaczego kukułka krwista żółtawa nie kuka?	Kukułka krwista żółtawa	0
czywiesz3356	dlaczego mhory stają na tylnych nogach?	W wysokiej trawie co jakiś czas staje na tylnych nogach podpierając się ogonem i obserwuje okolice.	0
czywiesz3972	który papież powołał Pedro de Villagómez Vivanco na arcybiskupa metropolitę limskiego oraz prymasa Peru?	Trzy lata później po śmierci abpa Jorge de Benavente papież Grzegorz XVI mianował go na nowego metropolitę limskiego i prymasa Peru.	0
czywiesz1748	który amerykański skoczek był w latach 80. XX wieku uważany za najlepszego w historii swojego kraju?	"James Jay ""Dim"" Denney (ur. 10 czerwca 1957 w Duluth) – amerykański skoczek narciarski, dwukrotny olimpijczyk, dwukrotny mistrz kraju i sześciokrotny uczestnik Turnieju Czterech Skoczni, ojciec Jima Denneya. W latach 80. XX wieku uznawany za najlepszego skoczka w swoim kraju."	1
czywiesz1717	dlaczego zdaniem wyznawców teorii paranaukowych Apoloniusz z Tiany miał odwiedzić Wawel?	Apoloniusz z Tiany.	0
czywiesz3647	jakie wydarzenia z życia artystki Artemisii Gentileschi skłoniły ją do namalowania obrazu Judyta ze służącą?	Na tym motywie biblijnym oparto wiele dzieł sztuki i dzieł literackich, m.in.: obrazy Jean-Baptiste Santerre'a, Jacopo Tintoretta, Artemisii Gentileschi, Petera Paula Rubensa, czy Rembrandta, a także poemat humanistyczny Jana Kochanowskiego pt. Zuzanna.	0
czywiesz1052	co znajduje się w kraterze Rochechouart?	Krater Manicouagan powstał w podobnym czasie, co kilka innych dużych kraterów uderzeniowych na Ziemi: Saint Martin o średnicy 40 km, również w Kanadzie, Rochechouart we Francji o średnicy 23 km, krater Obołoń o średnicy 20 km na Ukrainie i krater Red Wing o średnicy 9 km w Stanach Zjednoczonych.	0
czywiesz2181	jakich przynęt używano w muchołapkach?	streamer - sztuczna przynęta do połowu ryb używana w metodzie muchowej streamer (ang.) – urządzenie do przenoszenia danych z systemów komputerowych na taśmę magnetyczną w celu archiwizacji	0
czywiesz3854	które z rozwiązań równań Einsteina opisuje geometrię czasoprzestrzeni wokół obracającego się masywnego ciała?	W 1962 odkrył metrykę Kerra opisującą czasoprzestrzeń masywnego wirującego obiektu, będące jednym ze ścisłych rozwiązań równań Einsteina w próżni.	0
czywiesz999	kto został wybrany odkryciem sezonu 2004/2005 w Izraelskiej Super Lidze?	W sezonie 2004/2005 został wybrany odkryciem roku w Izraelskiej Super Lidze.	0
czywiesz1059	jaka technologia była pierwszą praktyczną próbą zastosowania napędu niezależnego od powietrza (AIP) w okrętach podwodnych?	W układzie napędowym tego rodzaju, okręt z klasycznym napędem wyposażony jest w dodatkowy system niezależny od powietrza atmosferycznego (Air Independent Propulsion – AIP).	0
czywiesz2750	który samochód wyglądem nawiązuje do Mercedesa-Benza SLS AMG?	Mercedes-Benz SLS AMG – sportowy samochód osobowy, wewnętrzne oznaczenie C 197, produkowany przez firmę Mercedes-Benz od roku 2010, skonstruowany od podstaw i całkowicie samodzielnie przez firmę AMG – tunera Mercedesa.	0
czywiesz873	w jakich okolicznościach Barnaba i Paweł zostali wzięci za Zeusa i Hermesa?	Rodzeństwo pod wodzą Zeusa zaatakowało swojego ojca. Wojna trwała 10 lat, w walce za radą Gai wsparli go cyklopi i hekatonchejrowie, którzy byli zamknięci przez Kronosa w Tartarze.	0
czywiesz1209	kiedy miała miejsce bitwa koło wyspy Rennell?	Drugi był krążownikiem ciężkim. W służbie od 1931, zatopiony w bitwie koło wyspy Rennell w styczniu 1943.	1
czywiesz4599	w obronie jakiego warszawskiego pałacu poległ Zdzisław Sadowski podczas powstania w 1944?	4 sierpnia 1944, w czasie jego obrony podczas powstania warszawskiego, poległ znany poeta i żołnierz AK, Krzysztof Kamil Baczyński.	0
czywiesz820	co wchodziło w skład chłopskiej załogi?	Горно Оризари) – wieś w południowej Macedonii, w pobliżu trzeciego co do wielkości miasta tego kraju – Bitoli. Osada wchodzi w skład gminy Bitola.	0
czywiesz3144	w którym roku Walia zdobyła pierwszego Wielkiego Szlema w Pucharze Sześciu Narodów?	Te występy zagwarantowały mu miejsce w składzie na wszystkie mecze zwycięskiego Pucharu Trzech Narodów i na trzy spotkania podczas pierwszego od 1978 r., a drugiego w historii All Blacks, Wielkiego Szlema po zwycięstwach nad czterema reprezentacjami z Wysp Brytyjskich.	0
czywiesz3522	jaką rolę w kampanii wrześniowej odegrał płk Tadeusz Lubicz-Niezabitowski?	Dotychczasowy dowódca dywizji, płk dypl. Tadeusz Lubicz-Niezabitowski objął stanowisko dowódcy piechoty dywizyjnej natomiast płk dypl. Mieczysław Rawicz-Mysłowski zajął jego miejsce.	0
czywiesz4253	jak długo trwa ciąża gerezy rudej?	Rysie rude rozmnażają się w zimie i na wiosnę, ciąża trwa dwa miesiące. Choć ryś rudy jest obiektem polowań ludzi, zarówno dla sportu, jak i dla futra, stan jego populacji jest uznawany za dobry.	0
czywiesz3777	z kim przyjaźnił się Edwin Landseer?	W 1846 zmieniono zdanie, projektantami rzeźb byli: Sir Edwin Landseer i Baron Marochetti.	0
czywiesz2336	jakie metody stosuje się do oczyszczania spalin ze związków siarki?	składnik farb elewacyjnych środek wzmacniający odkryte, pękające lub osypujące się stare tynki prosty środek odkażający (ze względu na własności żrące) stosowany do dezynfekcji i odkażania dużych powierzchni (np. piwnice, magazyny) silny środek neutralizujący kwasy i wiążący sole metali ciężkich stosowany np. w ratownictwie chemicznym zmiękczanie wody metodą dekarbonizacji przemysłowe oczyszczanie gazów spalinowych z tlenków siarki metodą zraszania lub przepłukiwania jako środek tani i stosunkowo łatwo usuwalny, stosowany do pobielania na wiosnę szyb w szklarniach i inspektach w celu ograniczenia dostępu do nich ostrego wiosennego słońca, nadmiernie nagrzewającego wnętrze szklarni przy niskich jeszcze temperaturach powietrza w nocy, oraz niskiej temperaturze podłoża glebowego pobielanie na wiosnę pni drzewek w sadach w celu spowolnienia procesów wegetacyjnych w górnej części rośliny przy bardzo jeszcze niskiej temperaturze w okolicach korzeni (badania statystyczne nie potwierdzają tego i innych celów uzasadniających stosowanie tego zabiegu) podkład pod grunt w malarstwie freskowym w cukrownictwie do oczyszczania soku buraczanego, powoduje reakcje wymiany w wyniku których rozpuszczalne sole (głównie fosforany) przestają być rozpuszczalne i mogą być odfiltrowane od soku	0
czywiesz749	po zboczu jakiego krateru ześlizgiwał się marsjański łazik Opportunity?	W czerwcu łazik znalazł się w niebezpiecznej pozycji na nachylonym zboczu, kilkukrotnie ześlizgując się; ostatecznie w sierpniu wydostał się z krateru i zakończył jego badania.	0
czywiesz2320	w której bitwie został ranny brat Albert?	Obraz nie został dokończony, o czym świadczy lewa ręka świętego na obrazie. Obraz znajduje się w domu generalnym braci albertynów w Krakowie. Brat Albert w literaturze	0
czywiesz3267	która prowincja Angoli walczy o niepodległość?	Liderem FLEC został Luiz Ranque Franque, który odmówił przyłączenia się FLEC do innych ruchów walczących o niezależność Angoli.	0
czywiesz2410	który senator II RP był w latach 1944–1945 pierwszym komendantem Oficerskiej Szkoły Czołgów w Chełmie?	Jan Lewandowski, ps. „Jeleń” (ur. 24 listopada 1885 w Sąchocinie, zm. 2 marca 1960 w Warszawie) – polski przedsiębiorca, działacz niepodległościowy i społeczny, polityk, senator II RP, pułkownik Wojska Polskiego, pierwszy komendant Oficerskiej Szkoły Czołgów w Chełmie (1944–1945)	1
czywiesz2963	w jaki sposób Portret Asensia Julià pędzla Francisca Goi trafił do zbiorów Muzeum Thyssen-Bornemisza?	Portret doży Francesco Veniera – obraz olejny renesansowego włoskiego malarza Tycjana znajdujący się obecnie w Muzeum Thyssen-Bornemisza w Madrycie.	0
czywiesz1081	czy potrafisz rozwiązać test selekcji Wasona?	Którą kartę/karty należy koniecznie odwrócić, żeby sprawdzić czy prawdziwe jest twierdzenie, że jeśli karta zawiera parzystą liczbę z jednej strony, to jej druga strona jest czerwona? Zarówno odpowiedź wskazująca na kartę, której odwracanie jest niepotrzebne, jak i odpowiedź nie wskazująca na kartę, której odwrócenie jest potrzebne, są nieprawidłowe. W badaniu przeprowadzonym przez Wasona, mniej niż 10% ludzi prawidłowo rozwiązało tę zagadkę.	0
czywiesz667	kto chciał wybrać Kaczynskiego na prezydenta Stanów Zjednoczonych?	Wszyscy elektorzy oddali swój głos na George'a Washingtona, który jednomyślnie został wybrany prezydentem Stanów Zjednoczonych. Wiceprezydentem został wybrany John Adams, który zajął drugie miejsce w głosowaniu na prezydenta otrzymując 34 głosy elektorskie.	0
czywiesz4703	co przedstawia rzeźba Na miłość boską, wykonana przez Damiena Hirsta z materiału o wartości 14 mln funtów?	Przykładem jest praca polskiego artysty Petera Fussa o tytule „For the Laugh of God”, wykonana z drobnych elementów szklanych, jako parodia pracy Brytyjczyka Damiena Hirsta przedstawiającej czaszkę wykonaną z 8601 diamentów osadzonych w platynie.	0
czywiesz3048	w jakim mieście odbywa się Międzynarodowy Konkurs Młodych Pianistów „Arthur Rubinstein in memoriam”?	W 2002 zwyciężyła w V Międzynarodowym Konkursie Młodych Pianistów Arthur Rubinstein in memoriam (II miejsce zajął wówczas Rafał Blechacz).	0
